2019-03-31 14:55:42,973  INFO  点击 胜利图片2 
2019-03-31 14:55:44,391  INFO  发现 胜利图片2
2019-03-31 14:55:44,393  INFO  点击 胜利图片2 
2019-03-31 14:55:49,009  INFO  发现 小怪
2019-03-31 14:55:49,012  INFO  点击 小怪 
2019-03-31 14:55:58,920  INFO  发现 准备
2019-03-31 14:55:58,922  INFO  点击 准备 
2019-03-31 14:56:09,252  INFO  发现 胜利图片1
2019-03-31 14:56:09,254  INFO  点击 胜利图片1 
2019-03-31 14:56:12,136  INFO  发现 胜利图片2
2019-03-31 14:56:12,138  INFO  点击 胜利图片2 
2019-03-31 14:56:16,700  INFO  发现 小怪
2019-03-31 14:56:16,701  INFO  点击 小怪 
2019-03-31 14:56:26,388  INFO  发现 准备
2019-03-31 14:56:26,390  INFO  点击 准备 
2019-03-31 14:56:36,746  INFO  发现 胜利图片1
2019-03-31 14:56:36,748  INFO  点击 胜利图片1 
2019-03-31 14:56:39,470  INFO  发现 胜利图片2
2019-03-31 14:56:39,476  INFO  点击 胜利图片2 
2019-03-31 14:56:43,847  INFO  发现 小怪
2019-03-31 14:56:43,849  INFO  点击 小怪 
2019-03-31 14:56:53,584  INFO  发现 准备
2019-03-31 14:56:53,586  INFO  点击 准备 
2019-03-31 14:57:04,009  INFO  发现 胜利图片1
2019-03-31 14:57:04,012  INFO  点击 胜利图片1 
2019-03-31 14:57:06,766  INFO  发现 胜利图片2
2019-03-31 14:57:06,771  INFO  点击 胜利图片2 
2019-03-31 14:57:11,096  INFO  发现 boss
2019-03-31 14:57:11,098  INFO  点击 boss 
2019-03-31 14:57:20,970  INFO  发现 准备
2019-03-31 14:57:20,973  INFO  点击 准备 
2019-03-31 14:57:31,513  INFO  发现 胜利图片1
2019-03-31 14:57:31,516  INFO  点击 胜利图片1 
2019-03-31 14:57:34,266  INFO  发现 胜利图片2
2019-03-31 14:57:34,268  INFO  点击 胜利图片2 
2019-03-31 14:57:37,929  INFO  发现 滑动
2019-03-31 14:57:37,931  INFO  点击 滑动 
2019-03-31 14:57:40,770  INFO  发现 滑动
2019-03-31 14:57:40,772  INFO  点击 滑动 
2019-03-31 14:57:43,581  INFO  发现 滑动
2019-03-31 14:57:43,582  INFO  点击 滑动 
2019-03-31 14:57:46,345  INFO  发现 滑动
2019-03-31 14:57:46,348  INFO  点击 滑动 
2019-03-31 14:57:49,146  INFO  发现 滑动
2019-03-31 14:57:49,148  INFO  点击 滑动 
2019-03-31 14:57:51,936  INFO  发现 滑动
2019-03-31 14:57:51,938  INFO  点击 滑动 
2019-03-31 14:57:54,832  INFO  发现 滑动
2019-03-31 14:57:54,836  INFO  点击 滑动 
2019-03-31 14:57:57,648  INFO  发现 滑动
2019-03-31 14:57:57,650  INFO  点击 滑动 
2019-03-31 14:58:00,577  INFO  发现 滑动
2019-03-31 14:58:00,578  INFO  点击 滑动 
2019-03-31 14:58:03,397  INFO  发现 滑动
2019-03-31 14:58:03,400  INFO  点击 滑动 
2019-03-31 14:58:06,264  INFO  发现 滑动
2019-03-31 14:58:06,265  INFO  点击 滑动 
2019-03-31 14:58:09,125  INFO  发现 滑动
2019-03-31 14:58:09,128  INFO  点击 滑动 
2019-03-31 14:58:11,913  INFO  发现 滑动
2019-03-31 14:58:11,915  INFO  点击 滑动 
2019-03-31 14:58:14,801  INFO  发现 滑动
2019-03-31 14:58:14,805  INFO  点击 滑动 
2019-03-31 14:58:17,636  INFO  发现 滑动
